2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_learned_sinusoidal_dim = 32 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_learned_sinusoidal_dim 32 None
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_attn_dim_head = 64 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_attn_dim_head 64 None
2026-03-05 17:58:03,771 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_attn_heads = 4 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_attn_heads 4 None
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_learned_sinusoidal_cond = True - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_learned_sinusoidal_cond True None
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set unet_random_fourier_features = False - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb unet_random_fourier_features False None
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set old_pixel_norm = 0.2677026093006134 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb old_pixel_norm 0.2677026093006134 None
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set new_pixel_norm = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,772 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb new_pixel_norm 1.0 None
2026-03-05 17:58:03,773 INFO    MainThread:3373833 [wandb_config.py:__setitem__():155] [no run ID] config set wandb_run_id = 749tcpvn - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f3ac0d63460>>
2026-03-05 17:58:03,773 INFO    MainThread:3373833 [wandb_run.py:_config_callback():1403] config_cb wandb_run_id 749tcpvn None
2026-03-06 04:05:21,803 INFO    wandb-AsyncioManager-main:3373833 [service_client.py:_forward_responses():134] Reached EOF.
2026-03-06 04:05:21,803 INFO    wandb-AsyncioManager-main:3373833 [mailbox.py:close():155] Closing mailbox, abandoning 1 handles.
